Rank,Gene_Symbol,N_Variants,Total_PP,Composite_Score,DNase_Score,ATAC_Score,CAGE_Score,RNA_Score,PROCAP_Score,Splice_Score,Empirical_Z,P_value,FDR_Q,Has_Brain_eQTL,Brain_eQTL_Tissues,Min_eQTL_Qval
2073,DPYSL2,6,0.847572,-0.005043,0.019282,0.031191,0.093771,0.118298,-0.141855,-0.150944,-0.125882,0.066199,0.070058,True,6,0.013440
2074,ZC3H11C,201,0.222318,-0.005061,0.033546,0.022748,0.039772,-0.003705,-0.009594,-0.113133,-0.126191,0.066099,0.070058,False,0,1.000000
2075,ENSG00000285952,34,0.192590,-0.005126,0.033256,-0.056927,0.019935,0.028443,-0.013704,-0.041759,,,,False,0,1.000000
2076,RPN2,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,-0.131092,0.066049,0.070058,False,0,1.000000
2077,SRC,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,-0.131092,0.066049,0.070058,True,4,0.000001
2078,MANBAL,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,-0.131092,0.066049,0.070058,True,12,0.000000
2079,ENSG00000276603,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,,,,False,0,1.000000
2080,PPIAP3,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,,,,False,0,1.000000
2081,BLCAP,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,-0.131092,0.066049,0.070058,True,2,0.000641
2082,RPL7AP14,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,,,,False,0,1.000000
2083,NNAT,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,-0.131092,0.066049,0.070058,True,3,0.014707
2084,GHRH,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,-0.131092,0.066049,0.070058,False,0,1.000000
2085,ENSG00000286240,75,1.000000,-0.005348,-0.029263,0.063542,-0.215752,0.099283,0.178358,-0.128258,,,,False,0,1.000000
2086,ENSG00000249002,135,0.533769,-0.005560,-0.002389,-0.038671,0.014121,-0.004153,-0.009845,0.007575,,,,False,0,1.000000
2087,PDE7A-DT,17,0.321101,-0.005583,0.026128,-0.061354,-0.010246,-0.007589,0.037388,-0.017827,,,,True,3,0.012296
2088,HNRNPA1P47,18,0.275892,-0.005604,-0.070052,-0.038448,0.153282,0.079374,-0.006837,-0.150944,,,,False,0,1.000000
2089,SORCS3,353,0.996239,-0.005636,0.023572,-0.004709,0.019269,0.032339,-0.015799,-0.088490,-0.136009,0.065748,0.070058,False,0,1.000000
2090,FZD2,56,0.044006,-0.005802,-0.030907,0.083670,-0.045143,-0.091361,0.002175,0.046754,-0.138831,0.065648,0.070058,False,0,1.000000
2091,TNNI3K,6,0.033498,-0.005802,-0.011416,-0.006078,-0.009412,0.011829,0.131208,-0.150944,-0.138838,0.065598,0.070058,True,13,0.000000
2092,ENSG00000213045,22,1.000000,-0.005804,-0.049488,-0.032517,-0.004216,0.081181,0.109740,-0.139524,,,,False,0,1.000000
2093,ZNF281,22,1.000000,-0.005804,-0.049488,-0.032517,-0.004216,0.081181,0.109740,-0.139524,-0.138870,0.065547,0.070058,True,1,0.024095
2094,ENSG00000273093,22,1.000000,-0.005804,-0.049488,-0.032517,-0.004216,0.081181,0.109740,-0.139524,,,,False,0,1.000000
2095,CCNQP1,22,1.000000,-0.005804,-0.049488,-0.032517,-0.004216,0.081181,0.109740,-0.139524,,,,False,0,1.000000
2096,ENSG00000282849,22,1.000000,-0.005804,-0.049488,-0.032517,-0.004216,0.081181,0.109740,-0.139524,,,,False,0,1.000000
2097,LINC00862,22,1.000000,-0.005804,-0.049488,-0.032517,-0.004216,0.081181,0.109740,-0.139524,,,,True,3,0.001893
2098,ENSG00000230623,22,1.000000,-0.005804,-0.049488,-0.032517,-0.004216,0.081181,0.109740,-0.139524,,,,True,1,0.046426
2099,LINC02225,16,1.000000,-0.005942,0.033194,-0.022673,-0.110786,0.006132,0.209426,-0.150944,,,,False,0,1.000000
2100,ENSG00000287709,16,1.000000,-0.005942,0.033194,-0.022673,-0.110786,0.006132,0.209426,-0.150944,,,,True,3,0.000009
2101,LNCBRM,16,1.000000,-0.005942,0.033194,-0.022673,-0.110786,0.006132,0.209426,-0.150944,,,,False,0,1.000000
2102,ENSG00000249198,16,1.000000,-0.005942,0.033194,-0.022673,-0.110786,0.006132,0.209426,-0.150944,,,,False,0,1.000000
2103,LINC01746,72,0.989935,-0.006022,-0.030175,0.062317,-0.221074,0.099921,0.182147,-0.129269,,,,False,0,1.000000
2104,ZNF859P,10,0.340576,-0.006039,-0.053920,0.004505,0.008561,0.028512,0.092123,-0.116014,,,,False,0,1.000000
2105,RNA5SP50,321,0.865277,-0.006128,0.023869,-0.003205,0.045461,0.035532,0.012518,-0.150944,,,,False,0,1.000000
2106,PARAIL,154,0.637143,-0.006351,0.011403,0.016456,0.049639,0.054934,-0.019592,-0.150944,,,,False,0,1.000000
2107,ENSG00000273747,21,0.236165,-0.006706,0.003891,0.032411,0.053052,-0.051167,0.056295,-0.134720,,,,True,1,0.037773
2108,ENSG00000286505,25,0.194846,-0.006744,-0.125557,0.120721,0.196519,0.036230,-0.142178,-0.126200,,,,False,0,1.000000
2109,LINC01933,167,0.592691,-0.006746,0.014659,0.116055,0.006042,0.015880,-0.042173,-0.150939,,,,True,8,0.000003
2110,ENSG00000264932,2,0.026132,-0.006855,0.221527,0.364445,-0.008913,0.358006,-1.049924,0.073732,,,,False,0,1.000000
2111,ENSG00000288321,151,0.849885,-0.007168,0.004728,-0.049590,0.081431,-0.009312,0.080678,-0.150944,,,,False,0,1.000000
2112,ENSG00000267420,1491,0.819457,-0.007209,-0.046764,-0.072345,-0.086234,-0.142932,0.108944,0.196074,,,,False,0,1.000000
2113,LINC02238,371,0.917576,-0.007351,0.021908,-0.000511,0.043636,0.034567,0.007241,-0.150944,,,,False,0,1.000000
2114,LINC01976,1491,0.816544,-0.007625,-0.047162,-0.072922,-0.088250,-0.144616,0.108062,0.199136,,,,True,2,0.010473
2115,LINC02873,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,,,,False,0,1.000000
2116,ENSG00000288013,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,,,,False,0,1.000000
2117,RN7SL167P,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,,,,False,0,1.000000
2118,SNX19,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,-0.170509,0.065046,0.070058,True,13,0.000000
2119,PPP1R10P1,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,,,,False,0,1.000000
2120,MIR8052,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,,,,False,0,1.000000
2121,ENSG00000255455,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,,,,False,0,1.000000
2122,LINC02551,61,1.000000,-0.007659,-0.069021,0.030987,0.055838,-0.041799,-0.024178,0.002220,,,,True,2,0.008199
2123,LINC02594,848,0.690597,-0.007730,-0.050116,-0.095681,-0.058250,-0.159112,0.130279,0.186501,,,,True,4,0.000074
2124,PPY,1492,0.817872,-0.007935,-0.046860,-0.072603,-0.089067,-0.145234,0.107586,0.198568,-0.175226,0.064896,0.070058,False,0,1.000000
2125,ENSG00000267166,1490,0.818122,-0.007960,-0.046527,-0.072612,-0.088823,-0.142837,0.107561,0.195479,,,,False,0,1.000000
2126,ENSG00000240354,129,1.000000,-0.008039,0.024510,-0.014342,0.053745,0.034602,0.004194,-0.150944,,,,False,0,1.000000
2127,RN7SKP164,34,0.214948,-0.008669,0.027936,-0.004754,0.023878,-0.024056,0.075925,-0.150944,,,,False,0,1.000000
2128,ENSG00000250723,344,0.998754,-0.008792,0.006603,-0.044568,0.074912,-0.006007,0.067252,-0.150944,,,,True,2,0.022760
2129,ENSG00000276208,318,0.449663,-0.008939,0.080496,-0.073284,0.063284,0.023291,0.003526,-0.150944,,,,False,0,1.000000
2130,MIR8068,275,0.988304,-0.009196,-0.024872,0.009952,0.033716,-0.008808,0.053598,-0.118760,,,,False,0,1.000000
2131,ENSG00000254606,274,0.988103,-0.009233,-0.024948,0.009893,0.033679,-0.008850,0.053603,-0.118773,,,,False,0,1.000000
2132,ENSG00000282199,1489,0.810135,-0.009378,-0.042267,-0.073098,-0.071921,-0.148091,0.098037,0.181070,,,,True,5,0.000000
2133,RAPGEF4-AS1,11,1.000000,-0.009531,0.054247,0.008920,-0.089651,-0.013681,-0.071009,0.053985,,,,True,12,0.000000
2134,RAPGEF4,11,1.000000,-0.009531,0.054247,0.008920,-0.089651,-0.013681,-0.071009,0.053985,-0.202460,0.064194,0.070058,True,4,0.000049
2135,MAP3K20,11,1.000000,-0.009531,0.054247,0.008920,-0.089651,-0.013681,-0.071009,0.053985,-0.202460,0.064194,0.070058,True,6,0.000001
2136,ALDH7A1P2,11,1.000000,-0.009531,0.054247,0.008920,-0.089651,-0.013681,-0.071009,0.053985,,,,False,0,1.000000
2137,MAP3K20-AS1,11,1.000000,-0.009531,0.054247,0.008920,-0.089651,-0.013681,-0.071009,0.053985,,,,False,0,1.000000
2138,ENSG00000286679,26,0.313702,-0.009602,-0.046857,0.039670,0.025942,0.074391,0.000186,-0.150944,,,,True,2,0.000000
2139,ATP5MGP8,31,0.110956,-0.009737,-0.004349,0.055651,-0.056623,-0.019528,0.030356,-0.063927,,,,True,2,0.000218
2140,RNY4P29,521,0.621946,-0.009784,0.029858,-0.020067,0.050222,0.040862,-0.008636,-0.150944,,,,False,0,1.000000
2141,CTAGE16P,523,0.622278,-0.009797,0.029838,-0.020028,0.050195,0.040805,-0.008647,-0.150944,,,,False,0,1.000000
2142,ENSG00000226238,90,0.860642,-0.009810,-0.079995,-0.062402,0.069077,0.053613,0.044045,-0.083200,,,,False,0,1.000000
2143,ENSG00000289081,150,0.273700,-0.009814,-0.021059,-0.030405,0.017963,-0.018801,0.114278,-0.120858,,,,False,0,1.000000
2144,ENSG00000287683,153,0.276902,-0.009814,-0.023043,-0.025853,0.011640,-0.016482,0.116061,-0.121206,,,,True,2,0.005213
2145,WHSC1L2P,1054,0.746915,-0.010113,-0.041299,-0.079495,-0.070016,-0.158484,0.112725,0.175893,,,,False,0,1.000000
2146,KIF20A,10,0.095325,-0.010307,0.053092,-0.170324,-0.087638,0.076771,0.155014,-0.088760,-0.215699,0.063894,0.070058,False,0,1.000000
2147,RNU7-88P,127,0.036764,-0.010441,-0.073427,0.083062,0.066873,-0.018443,0.030233,-0.150944,,,,False,0,1.000000
2148,LINC01360,222,0.436104,-0.010470,0.023727,0.019914,0.020160,0.017274,0.007049,-0.150944,,,,False,0,1.000000
2149,ENSG00000270911,56,1.040464,-0.010754,-0.036664,-0.011403,-0.042507,-0.077461,0.118069,-0.014557,,,,False,0,1.000000
2150,LINC02758,238,0.832569,-0.010820,-0.021875,-0.001385,0.037708,-0.010257,0.059132,-0.128242,,,,False,0,1.000000
2151,CD300LG,1482,0.803716,-0.010824,-0.040662,-0.072265,-0.082362,-0.148806,0.095449,0.183701,-0.224515,0.063493,0.070058,True,2,0.042029
2152,MPP2,1487,0.804342,-0.010897,-0.040825,-0.072354,-0.082464,-0.148622,0.095422,0.183462,-0.225758,0.063443,0.070058,True,9,0.000000
2153,FAM215A,1487,0.804342,-0.010897,-0.040825,-0.072354,-0.082464,-0.148622,0.095422,0.183462,,,,True,3,0.000001
2154,PJA2,40,0.745948,-0.010900,-0.055194,-0.092359,-0.046926,0.119766,0.039272,-0.029955,-0.225803,0.063393,0.070058,True,10,0.000000
2155,TOR1B,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,-0.226776,0.063343,0.070058,True,11,0.000000
2156,MIR6855,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,,,,False,0,1.000000
2157,C9orf78,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,-0.226776,0.063343,0.070058,True,1,0.021358
2158,ENSG00000288924,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,,,,True,10,0.000000
2159,ENSG00000224988,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,,,,False,0,1.000000
2160,PTGES,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,-0.226776,0.063343,0.070058,True,2,0.030467
2161,UBE2V1P4,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,,,,False,0,1.000000
2162,USP20,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,-0.226776,0.063343,0.070058,True,3,0.000000
2163,ENSG00000288956,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,,,,True,1,0.028431
2164,TOR1A,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,-0.226776,0.063343,0.070058,True,10,0.000000
2165,PRRX2-AS1,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,,,,False,0,1.000000
2166,FNBP1,5,1.000000,-0.010957,-0.073712,-0.063796,0.029934,0.161512,-0.054043,-0.065635,-0.226776,0.063343,0.070058,True,3,0.001600
2167,RNU6-1148P,46,0.569173,-0.011034,-0.033985,-0.140627,0.044887,0.075319,-0.070467,0.058667,,,,False,0,1.000000
2168,WNT8A,46,0.569173,-0.011034,-0.033985,-0.140627,0.044887,0.075319,-0.070467,0.058667,-0.228098,0.062992,0.070058,True,6,0.000054
2169,MPP3,1468,0.802489,-0.011211,-0.041362,-0.072337,-0.081176,-0.149634,0.093491,0.183750,-0.231118,0.062942,0.070058,True,4,0.000000
2170,MFAP1,33,0.242229,-0.011216,-0.031547,0.038213,-0.148399,0.027050,0.060784,-0.013395,-0.231194,0.062892,0.070058,True,3,0.022103
2171,SOST,1212,0.773189,-0.011232,-0.042682,-0.074008,-0.076217,-0.155030,0.101264,0.179279,-0.231478,0.062841,0.070058,True,2,0.000000
2172,LINC02620,142,0.577542,-0.011362,0.047698,-0.031093,0.001844,0.032537,-0.030672,-0.088486,,,,False,0,1.000000
2173,LINC02742,225,0.797484,-0.011426,-0.024887,-0.003655,0.036896,-0.008849,0.062183,-0.130245,,,,False,0,1.000000
2174,LINC02382,18,0.112903,-0.011501,-0.010131,0.052335,-0.018963,0.033465,0.025234,-0.150944,,,,False,0,1.000000
2175,PPP1R21,300,0.999265,-0.011520,-0.126113,-0.087295,0.067151,0.034336,0.056881,-0.014082,-0.236393,0.062791,0.070058,True,13,0.000000
2176,CFAP97D1,1303,0.783474,-0.011618,-0.042638,-0.074134,-0.079620,-0.152521,0.098781,0.180422,-0.238063,0.062741,0.070058,True,3,0.000000
2177,ENSG00000267604,1306,0.783778,-0.011676,-0.042635,-0.074039,-0.080022,-0.152387,0.098642,0.180387,,,,False,0,1.000000
2178,DUSP3,1288,0.781896,-0.011724,-0.042870,-0.074504,-0.079575,-0.152704,0.098461,0.180850,-0.239864,0.062641,0.070058,True,3,0.010594
2179,HEBP2P1,112,1.000000,-0.011756,-0.020605,0.045857,0.021713,0.006348,0.027095,-0.150944,,,,False,0,1.000000
2180,LINC01876,112,1.000000,-0.011756,-0.020605,0.045857,0.021713,0.006348,0.027095,-0.150944,,,,True,1,0.000003
2181,DGUOK-AS1,92,0.647705,-0.012215,-0.184880,-0.114914,0.012673,0.102381,-0.012520,0.123970,,,,True,4,0.003417
2182,RNA5SP68,89,0.721803,-0.012249,-0.008698,0.006950,-0.138308,0.083007,0.051668,-0.068115,,,,False,0,1.000000
2183,ENSG00000250260,65,0.584149,-0.012282,-0.033665,-0.139073,0.042290,0.074048,-0.070589,0.053294,,,,True,1,0.034898
2184,PPP1R21-DT,287,0.974834,-0.012295,-0.131177,-0.089043,0.077423,0.032312,0.051155,-0.014440,,,,True,9,0.000000
2185,LINC01299,65,0.763967,-0.012781,0.032458,-0.034870,0.006966,0.019716,-0.005961,-0.094994,,,,True,13,0.000000
2186,RNU6-282P,248,0.946851,-0.013132,-0.125255,-0.084430,0.047206,0.034582,0.055647,-0.006544,,,,False,0,1.000000
2187,HDAC5,1278,0.702909,-0.013470,-0.021804,-0.081055,-0.043493,-0.120055,0.074555,0.111034,-0.269653,0.062090,0.070058,True,1,0.027637
2188,BRF2,1,0.002497,-0.013496,0.576304,-0.300146,-0.473218,0.101690,0.165338,-0.150944,-0.270098,0.062040,0.070058,False,0,1.000000
2189,FAM13B-AS1,71,0.592820,-0.013536,-0.033966,-0.136574,0.035687,0.074151,-0.070819,0.050307,,,,False,0,1.000000
2190,CLMAT3,3,0.016217,-0.013696,-0.164713,0.026877,0.350812,0.005512,-0.149719,-0.150944,,,,False,0,1.000000
2191,RN7SKP232,3,0.016217,-0.013696,-0.164713,0.026877,0.350812,0.005512,-0.149719,-0.150944,,,,False,0,1.000000
2192,ENSG00000260507,118,0.459477,-0.013804,0.046003,-0.056189,-0.075923,-0.093493,-0.115231,0.212012,,,,False,0,1.000000
2193,UFM1,22,1.000000,-0.013805,0.202390,-0.000408,0.034991,-0.399854,0.116258,-0.036209,-0.275377,0.061939,0.070058,True,6,0.019887
2194,LINC00437,22,1.000000,-0.013805,0.202390,-0.000408,0.034991,-0.399854,0.116258,-0.036209,,,,True,8,0.000000
2195,LINC00571,22,1.000000,-0.013805,0.202390,-0.000408,0.034991,-0.399854,0.116258,-0.036209,,,,True,8,0.000000
2196,ENSG00000279025,22,1.000000,-0.013805,0.202390,-0.000408,0.034991,-0.399854,0.116258,-0.036209,,,,False,0,1.000000
2197,RN7SKP6,55,1.000000,-0.014121,-0.008122,0.007541,0.007708,-0.005895,0.064984,-0.150944,,,,False,0,1.000000
2198,PRR20E,53,0.982856,-0.014296,-0.010572,0.006645,0.008043,-0.004667,0.065718,-0.150944,-0.283749,0.061839,0.070058,False,0,1.000000
2199,PRR20D,53,0.982856,-0.014296,-0.010572,0.006645,0.008043,-0.004667,0.065718,-0.150944,-0.283749,0.061839,0.070058,False,0,1.000000
2200,PRR20FP,53,0.982856,-0.014296,-0.010572,0.006645,0.008043,-0.004667,0.065718,-0.150944,,,,False,0,1.000000
2201,PRR20A,53,0.982856,-0.014296,-0.010572,0.006645,0.008043,-0.004667,0.065718,-0.150944,-0.283749,0.061839,0.070058,False,0,1.000000
2202,PRR20B,53,0.982856,-0.014296,-0.010572,0.006645,0.008043,-0.004667,0.065718,-0.150944,-0.283749,0.061839,0.070058,False,0,1.000000
2203,ENSG00000289475,53,0.982856,-0.014296,-0.010572,0.006645,0.008043,-0.004667,0.065718,-0.150944,,,,False,0,1.000000
2204,PRR20C,53,0.982856,-0.014296,-0.010572,0.006645,0.008043,-0.004667,0.065718,-0.150944,-0.283749,0.061839,0.070058,False,0,1.000000
2205,ANKK1,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,-0.289352,0.061538,0.070058,True,9,0.000000
2206,TTC12,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,-0.289352,0.061538,0.070058,True,13,0.000000
2207,ENSG00000256757,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,,,,False,0,1.000000
2208,DRD2,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,-0.289352,0.061538,0.070058,True,6,0.000071
2209,MIR4301,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,,,,False,0,1.000000
2210,NCAM1,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,-0.289352,0.061538,0.070058,True,3,0.013553
2211,TTC12-DT,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,,,,True,6,0.000058
2212,ENSG00000270179,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,,,,True,13,0.000000
2213,NCAM1-AS1,69,1.000000,-0.014625,-0.125692,-0.014831,0.004734,-0.030546,-0.098274,0.176862,,,,False,0,1.000000
2214,ENSG00000237761,222,0.730233,-0.014810,0.030780,-0.024076,-0.013662,0.036134,-0.027117,-0.090919,,,,False,0,1.000000
2215,EYS,398,0.881086,-0.014839,-0.001199,-0.035147,0.031779,-0.000208,0.024514,-0.108774,-0.293013,0.061338,0.070058,True,1,0.010407
2216,TET3,87,0.619895,-0.015170,-0.189216,-0.117394,-0.005815,0.107114,-0.022014,0.136303,-0.298664,0.060937,0.070058,True,2,0.026030
2217,ENSG00000235499,87,0.619895,-0.015170,-0.189216,-0.117394,-0.005815,0.107114,-0.022014,0.136303,,,,False,0,1.000000
2218,ENSG00000257194,29,0.920689,-0.015239,0.039327,0.050425,0.050612,0.005197,-0.086054,-0.150944,,,,True,7,0.000239
2219,CATSPER2,11,0.032521,-0.015510,-0.092215,-0.089869,-0.264453,0.007255,0.010257,0.335967,-0.304452,0.060787,0.070058,True,7,0.000000
2220,DNMT3A,44,1.000000,-0.015765,-0.022551,0.060474,-0.165642,-0.071531,0.052644,0.052018,-0.308807,0.060687,0.070058,True,1,0.004414
2221,ARNILA,44,1.000000,-0.015765,-0.022551,0.060474,-0.165642,-0.071531,0.052644,0.052018,,,,True,5,0.000000
2222,DTNB-AS1,44,1.000000,-0.015765,-0.022551,0.060474,-0.165642,-0.071531,0.052644,0.052018,,,,False,0,1.000000
2223,ENSG00000289567,44,1.000000,-0.015765,-0.022551,0.060474,-0.165642,-0.071531,0.052644,0.052018,,,,False,0,1.000000
2224,DTNB,44,1.000000,-0.015765,-0.022551,0.060474,-0.165642,-0.071531,0.052644,0.052018,-0.308807,0.060687,0.070058,True,7,0.000396
2225,HNRNPA1P43,5,0.064059,-0.015847,-0.001803,-0.022689,0.021057,0.002907,0.056387,-0.150944,,,,False,0,1.000000
2226,NHLH2,5,0.064059,-0.015847,-0.001803,-0.022689,0.021057,0.002907,0.056387,-0.150944,-0.310216,0.060586,0.070058,True,8,0.000000
2227,CATSPER2P1,12,0.034542,-0.016640,-0.072256,-0.098766,-0.219612,-0.016847,-0.007980,0.315621,,,,True,13,0.000000
2228,STRCP1,12,0.034542,-0.016640,-0.072256,-0.098766,-0.219612,-0.016847,-0.007980,0.315621,,,,True,7,0.000028
2229,ENSG00000249839,12,0.034542,-0.016640,-0.072256,-0.098766,-0.219612,-0.016847,-0.007980,0.315621,,,,True,13,0.000000
2230,CKMT1A,12,0.034542,-0.016640,-0.072256,-0.098766,-0.219612,-0.016847,-0.007980,0.315621,-0.323739,0.060386,0.070058,True,11,0.000000
2231,RNU6-354P,12,0.034542,-0.016640,-0.072256,-0.098766,-0.219612,-0.016847,-0.007980,0.315621,,,,False,0,1.000000
2232,RNU6-353P,12,0.034542,-0.016640,-0.072256,-0.098766,-0.219612,-0.016847,-0.007980,0.315621,,,,True,7,0.000000
2233,ENSG00000259946,112,1.094903,-0.016657,-0.036824,-0.012138,-0.054479,-0.082249,0.107084,-0.021338,,,,True,4,0.000507
2234,STON1,226,0.901081,-0.016676,-0.128173,-0.095836,0.037762,0.036689,0.048605,0.000898,-0.324349,0.060336,0.070058,True,12,0.000000
2235,DPYD,114,1.095830,-0.016930,-0.037631,-0.011868,-0.054722,-0.082519,0.106604,-0.021447,-0.328694,0.060286,0.070058,True,3,0.005358
2236,ENSG00000235833,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,,,,True,1,0.000000
2237,ACTR1B,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,-0.328981,0.060236,0.070058,True,10,0.000000
2238,ENSG00000286036,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,,,,True,2,0.000082
2239,RNU4-8P,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,,,,False,0,1.000000
2240,ZAP70,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,-0.328981,0.060236,0.070058,True,13,0.000000
2241,UBTFL6,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,,,,True,2,0.000001
2242,ANKRD36B,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,-0.328981,0.060236,0.070058,True,13,0.000000
2243,TMEM131,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,-0.328981,0.060236,0.070058,True,3,0.001056
2244,C2orf92,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,-0.328981,0.060236,0.070058,True,13,0.000000
2245,COX5B,4,0.756824,-0.016947,0.219826,-0.021111,-0.089562,-0.135936,-0.071611,-0.003289,-0.328981,0.060236,0.070058,True,4,0.000073
2246,STON1-GTF2A1L,224,0.897354,-0.017155,-0.128833,-0.096835,0.034797,0.036490,0.049924,0.001529,-0.332521,0.059935,0.070058,True,4,0.000000
2247,FPGT,15,0.053663,-0.017262,0.009419,-0.026480,0.005390,0.011093,0.047953,-0.150944,-0.334343,0.059835,0.070058,True,13,0.000000
2248,FPGT-TNNI3K,15,0.053663,-0.017262,0.009419,-0.026480,0.005390,0.011093,0.047953,-0.150944,-0.334343,0.059835,0.070058,False,0,1.000000
